zid,function_zid,label,analysis_category,has_while,has_for_range,has_recursion,has_int_arithmetic,loc,c_status,c_quality,c_approximations,c_has_precond,its_status,its_quality,its_approximations,its_has_precond,its_modulo_abstracted,aprove_c_result,aprove_c_verdict_corrected,aprove_c_failure_reason,muval_c_result,muval_c_verdict_corrected,muval_c_failure_reason,verymax_result,verymax_verdict_corrected,verymax_failure_reason,koat_result,koat_verdict_corrected,koat_failure_reason,t2_result,t2_verdict_corrected,t2_failure_reason
Z20182,Z20181,"is leap year, python %4 %100 %400 tests",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20197,Z20166,"same Gregorian year, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20199,Z20198,"String as Gregorian Year, python",NO_LOOP,0,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20223,Z20219,"Gregorian year subtraction, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20229,Z20226,"P(A∪B), python + and -",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20263,Z20257,rely on internal conversion,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20274,Z20266,x%y == 0,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20291,Z20290,Using Zeller's Congruence,NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20311,Z20290,"starts on a, Python weekday for Jan 1st ",NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20312,Z20302,Z20312,NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20315,Z20314,"last year, python -1",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20327,Z20323,Z20327,NO_LOOP,0,0,0,1,14,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20350,Z20348,"same day of Roman year, python ==",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20353,Z20343,"month from day of Roman year, return first key",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20415,Z20406,"earlier in year, python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20425,Z20421,builtin weekday,NO_LOOP,0,0,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20427,Z20426,Z20427,NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20431,Z20430,all 3 keys the same,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20447,Z20446,Z20447,NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20455,Z20452,"is earlier in its month, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20523,Z20511,Inesive animated singular - Basque,NO_LOOP,0,0,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20552,Z20469,Basque ablative singular (inanimated),NO_LOOP,0,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20558,Z20467,ablative animated plural basque,NO_LOOP,0,0,0,1,16,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20559,Z20471,Directive allative animated singular,NO_LOOP,0,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20560,Z20475,Z20560,NO_LOOP,0,0,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20564,Z20468,Z20564,NO_LOOP,0,0,0,1,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20566,Z20475,Z20566,NO_LOOP,0,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20567,Z20465,Z20567,NO_LOOP,0,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20572,Z20571,Z20572,NO_LOOP,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20578,Z20577,"Safely (?) eval python expression, Python",NO_LOOP,0,0,0,0,10,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20587,Z20584,python embed in Fraction(),NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20619,Z20618,"Dagbani possessive, python",NO_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20620,Z20617,"Hijri Arabic month to Number, impl in python",NO_LOOP,0,0,0,0,17,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20623,Z20622,Z20623,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20629,Z20628,Z20629,NO_LOOP,0,0,0,1,14,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20660,Z20659,"get dot product, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20663,Z20662,"zip, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20664,Z11589,"adjective to adverb rules (regular), python",NO_LOOP,0,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20666,Z20665,"Scottish Gaelic standard to lenited word, python",NO_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20690,Z17180,"is void, python",NO_LOOP,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20731,Z20730,"date of weekday occurrence, Python",NO_LOOP,0,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20761,Z20760,"Intro to a person's article in Dagbani Wikipedia, ",NO_LOOP,0,0,0,1,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20771,Z20770,"Date on Dagwiki, python",NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20774,Z20773,"date (enwiki), python",NO_LOOP,0,0,0,1,14,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20777,Z20776,"date (dewiki), python",NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20783,Z20782,"date (enwiki, mdy), python",NO_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20786,Z20785,"date (frwiki), python",NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20789,Z20788,"date (multilingual), python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20792,Z20791,Z20792,NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20795,Z20794,"date (eswiki), python",NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20802,Z20801,"date (ruwiki), python",NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20809,Z20808,"parse Gregorian Calendar Date, python",NO_LOOP,0,0,0,1,38,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20817,Z20816,"next day with weekday, python",NO_LOOP,0,0,0,1,12,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20839,Z20826,Josehus python,NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20869,Z20863,"volume of a rectangular prism, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20876,Z20841,math.floor,NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20886,Z20849,float +,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20887,Z20854,Convert and return,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20892,Z20844,"float64 as string (JS), Python comparison",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20900,Z20756,"age, python",NO_LOOP,0,0,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20903,Z20902,"square root of rational to float64, python",NO_LOOP,0,0,0,1,17,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20916,Z20915,"string to float64, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20934,Z20850,python equality (convert to str),NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20935,Z20924,python equality (float64),NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20938,Z20936,"natural number to float64, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20939,Z20937,"integer to float64, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20946,Z20940,"float64 lt, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20947,Z20941,"float64 lteq, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20948,Z20943,"float64 gt, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20949,Z20944,"float64 gteq, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20950,Z20945,"float64 neq, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20978,Z20954,"float64 cotangent, Python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20979,Z20955,"float64 secant, Python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20980,Z20956,"float64 cosecant, Python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20983,Z20959,"float64 arctangent, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20984,Z20960,"float64 arccotangent, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20985,Z20961,"float64 arcsecant, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20987,Z20962,"float64 arccosecant, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20988,Z20963,"float64 hyperbolic sine, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20989,Z20964,"float64 hyperbolic cosine, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20990,Z20965,"float64 hyperbolic tangent, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20991,Z20966,"float64 hyperbolic cotangent, Python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20992,Z20967,"float64 hyperbolic secant, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20993,Z20968,"float64 hyperbolic cosecant, Python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20996,Z20971,"float64 inverse hyperbolic tangent, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20997,Z20972,"float64 inverse hyperbolic cotangent, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20998,Z20973,"float64  inverse hyperbolic secant, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z20999,Z20974,"float64  inverse hyperbolic cosecant, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21002,Z21000,"float as percent, python",NO_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21015,Z21001,"float64 exponentiation base e, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21017,Z21003,"float64 natural logarithm, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21018,Z21004,"float64 logarithm base 2, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21019,Z21005,"float64 logarithm base 10, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21020,Z21006,math.cbrt,NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21022,Z21007," float64 erf, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21023,Z21008,"float64 erfc, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21024,Z21009,"float64 gamma function, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21025,Z21010,"float64 log-gamma, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21026,Z21012,"float64 radians to float64 degrees, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21027,Z21013,"degrees to radians, in Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21030,Z21028,"float64 exponentiation, Python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21034,Z21031,"float64 subtraction, Python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21035,Z21032,"float64 multiplication, Python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21036,Z21033,"float64 division, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21039,Z21037,"float64 logarithm, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21042,Z21041,"absolute value (float64), Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21044,Z21043,"float64 ceiling, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21072,Z21071,return fractions.Fraction,NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21101,Z21100,"float, round, str, python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21106,Z21105,"is string 1, python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21150,Z21148,"float64 as hex, python",NO_LOOP,0,0,0,0,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21259,Z21258,sleep n ms using Python time.sleep,NO_LOOP,0,0,0,0,13,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21270,Z21267,is palindrome (Indic) in Python,NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21279,Z21278,"area of a regular polygon, Python",NO_LOOP,0,0,0,1,9,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21301,Z21294,"Bernoulli pmf, python",NO_LOOP,0,0,0,1,7,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21321,Z21320,"fraction ** number, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21335,Z21334,"Heron's formula, python",NO_LOOP,0,0,0,1,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21354,Z21312,"geometric pmf, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21361,Z21360,"format date (YMD, hyphens, unpadded), Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21367,Z21366,"lowercase first word, Python",NO_LOOP,0,0,0,0,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21375,Z21373,Z21375,NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21417,Z21416,Z21417,NO_LOOP,0,0,0,1,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21421,Z21136,"sign of float64, python",NO_LOOP,0,0,0,0,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21431,Z21430,"binary bit to sign, python",NO_LOOP,0,0,0,0,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21448,Z21439,"same floating point special value, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21454,Z20600,parenthesize python string concatenation,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21455,Z20854,"q to f including protection tests, python",NO_LOOP,0,0,0,1,20,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21459,Z21458,str and add Q,NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21481,Z21480,"DO NOT CONNECTnumericToFloati-poiBinaryFP64,python",NO_LOOP,0,0,0,0,16,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21523,Z21501,"negative binomial pmf, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21537,Z20391,python integer to natural number,NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21561,Z21554,"Complementary colour, python",NO_LOOP,0,0,0,1,21,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21569,Z21562,"ISWN validator, Python",NO_LOOP,0,0,0,0,32,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21584,Z21583,"display Monolingual text, python",NO_LOOP,0,0,0,0,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21588,Z21587,"Identity function, for [phab]",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21659,Z21658,"cups to milliliters, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21688,Z21682,"unformat decimal string, python",NO_LOOP,0,0,0,1,18,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21693,Z21692,"absolute value of rational number, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21703,Z21702,"is positive rational number, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21713,Z19922,"is 0, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21715,Z21714,"<0, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21722,Z21721,">=0, Python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21769,Z20020,"sort rational numbers, Python sorted",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21778,Z21775,"negate float64, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21789,Z21787,"decimal from rational with precision, Python",NO_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21798,Z21796,"plain decimal from q, python",NO_LOOP,0,0,0,1,39,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21816,Z21814,"scientific (e) notation String as Rational, Python",NO_LOOP,0,0,0,0,4,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21849,Z21848,"quadratic solver, python",NO_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21852,Z21851,"list mode, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21855,Z12727,"list median, python w/ statistics lib",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21857,Z21856,"mean arterial pressure, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21875,Z21739,"Indefinite article from subsequent word, python",NO_LOOP,0,0,0,0,70,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21896,Z21893,"float64 acc, python",NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21899,Z21898,"compound interest amount, python",NO_LOOP,0,0,0,1,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21904,Z21903,"get cross product, python",NO_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21907,Z10156,scrypt Python,NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21915,Z21913,Gregorian to Holocene year in Python,NO_LOOP,0,0,0,1,8,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21918,Z21917,"complex conjugate, python",NO_LOOP,0,0,0,0,3,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21935,Z21934,"Which Power Ranger are you?, python",NO_LOOP,0,0,0,0,36,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21940,Z21939,float as string with python str(),NO_LOOP,0,0,0,0,2,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21953,Z21951,"clamp natural number, Python",NO_LOOP,0,0,0,0,6,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21960,Z21956,"display float64, python",NO_LOOP,0,0,0,0,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
Z21970,Z19827,"(#) rational to string, python",NO_LOOP,0,0,0,1,5,skipped,not_attempted,0,0,skipped,not_attempted,0,0,0,,,,,,,,,,,,,,,
